customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,loan_type,requested_loan_amount,loan_term,interest_rate,collateral_value,approved_loan_amount,loan_status
100121,28,Male,Married,2,Graduate,Business,33127.7,409858.31,No,0.0,7194.57,0.2172,75636.51,101168.93,955556.57,Good,0,0,74.17,0.6327,663,Business,454946.3,60,14.7,344602.45,0.0,Rejected
100122,40,Female,Married,1,Undergraduate,Business,37670.68,463020.42,Yes,444032.91,15250.62,0.4048,527446.42,274767.68,769610.04,Good,2,0,70.71,0.418,722,Education,1127746.84,72,17.5,0.0,0.0,Rejected
100123,40,Female,Single,1,Graduate,Self-employed,43141.72,538990.82,No,0.0,18152.76,0.4208,753185.95,351999.9,5176769.2,Good,1,0,61.35,0.767,553,Business,1297422.03,36,18.14,695234.26,0.0,Rejected
100124,52,Male,Single,0,Undergraduate,Salaried,111387.63,1289181.92,Yes,769557.74,48123.86,0.432,80556.72,68552.47,1016508.32,Good,3,0,100.0,0.0531,782,Personal,2290714.42,36,18.49,0.0,0.0,Rejected
100125,46,Male,Single,0,Graduate,Salaried,21859.44,273670.1,Yes,141379.94,8643.87,0.3954,200074.32,184671.56,1178663.05,Good,2,0,91.41,0.1849,744,Auto,1479613.66,36,16.89,1764181.02,0.0,Rejected
100126,42,Male,Married,1,Undergraduate,Business,53044.3,687197.34,No,0.0,14113.88,0.2661,238435.06,128091.41,678578.67,Good,2,1,60.62,0.4588,600,Home,103809.16,36,16.71,156814.75,0.0,Rejected
100127,53,Male,Married,1,Graduate,Self-employed,74082.92,933573.39,No,0.0,16283.25,0.2198,226715.3,182262.35,13175375.19,Average,2,1,60.11,0.1345,596,Auto,370615.99,60,17.88,240249.53,0.0,Rejected
100128,26,Female,Married,1,Graduate,Salaried,123207.06,1388886.74,Yes,305734.57,8613.79,0.0699,268606.43,194210.22,2735648.75,Good,2,1,88.61,0.517,685,Personal,419096.17,60,13.53,0.0,0.0,Rejected
100129,32,Female,Married,0,Graduate,Business,39807.25,509892.53,Yes,575200.03,6954.41,0.1747,769617.32,515863.77,2329032.15,Good,1,0,84.42,0.483,677,Auto,965807.5,36,18.94,1302707.46,0.0,Rejected
100130,29,Female,Married,0,Postgraduate,Self-employed,74847.33,926578.41,No,0.0,1961.13,0.0262,884171.84,515721.92,2671930.12,Poor,3,0,100.0,0.2792,723,Home,1633497.06,24,15.33,2775730.91,558500.0,Approved
100131,34,Female,Married,1,Graduate,Salaried,45125.25,564103.24,No,0.0,26681.71,0.5913,205023.51,154270.71,1048223.7,Good,3,0,74.61,0.3706,723,Business,1462395.48,60,18.2,2439275.33,0.0,Rejected
100132,24,Male,Married,1,Postgraduate,Business,32373.17,375743.89,Yes,225501.35,15235.26,0.4706,40526.94,7940.75,4957534.87,Good,2,0,76.65,0.197,717,Home,1218616.18,72,15.28,1977884.83,0.0,Rejected
100133,44,Female,Married,2,Graduate,Salaried,59903.96,676336.78,No,0.0,10630.18,0.1775,92103.2,53304.12,1583759.16,Poor,3,1,81.49,0.1568,625,Personal,146610.55,72,15.19,0.0,0.0,Rejected
100134,36,Female,Divorced,1,Postgraduate,Business,54588.84,694511.34,Yes,584075.82,11534.94,0.2113,1022795.2,1321625.39,2108248.96,Good,4,0,62.89,0.3829,685,Personal,1279720.58,36,17.8,0.0,246400.0,Approved
100135,23,Male,Single,1,Graduate,Salaried,84043.68,988885.25,No,0.0,4220.89,0.0502,94550.29,72016.01,23546101.64,Average,1,0,58.83,0.1581,674,Auto,439420.81,48,14.05,746099.61,429100.0,Approved
100136,28,Male,Married,1,Graduate,Self-employed,188361.69,2183516.65,No,0.0,33041.82,0.1754,79705.39,39003.31,1032742.13,Average,2,0,78.18,0.309,664,Home,638827.66,60,13.6,521317.16,0.0,Rejected
100137,41,Male,Married,0,Postgraduate,Contract,81044.32,910394.98,Yes,295461.63,11271.23,0.1391,249438.1,260662.95,2962287.69,Poor,3,0,97.48,0.4187,700,Home,870914.98,48,15.2,998635.4,384200.0,Approved
100138,46,Male,Married,0,Graduate,Self-employed,63528.76,708493.89,Yes,223513.84,17613.82,0.2773,224802.74,226738.8,12667046.97,Average,1,0,79.89,0.4176,660,Education,738759.03,60,15.41,0.0,0.0,Rejected
100139,58,Male,Divorced,0,Graduate,Self-employed,86033.67,1032429.77,No,0.0,34018.4,0.3954,67303.42,60744.14,1393985.83,Good,2,0,73.64,0.0333,733,Personal,192733.08,36,14.5,0.0,0.0,Rejected
100140,67,Male,Married,1,Postgraduate,Self-employed,42297.29,526384.62,No,0.0,7839.7,0.1853,342352.95,289221.23,1078420.69,Poor,2,1,64.28,0.2413,602,Personal,1058709.3,72,18.29,0.0,0.0,Rejected
100141,42,Male,Married,0,Graduate,Business,98024.03,1190592.89,Yes,334614.51,27376.28,0.2793,147559.69,84876.01,1934338.1,Poor,2,0,100.0,0.0854,740,Personal,183357.23,72,16.56,0.0,0.0,Rejected
100142,28,Male,Single,1,Graduate,Business,44152.39,526798.97,No,0.0,7369.91,0.1669,605374.23,504059.89,840145.93,Good,0,0,80.94,0.4411,647,Auto,381222.74,48,15.19,286775.7,215900.0,Approved
100143,21,Male,Married,0,Undergraduate,Business,75794.54,959214.88,Yes,550038.16,12335.62,0.1628,107142.46,77740.53,7951925.58,Good,1,1,57.62,0.7039,628,Business,1040012.03,72,15.74,1489049.64,0.0,Rejected
100144,41,Female,Single,0,Graduate,Business,56048.81,713104.04,Yes,383841.37,15481.32,0.2762,366325.8,307375.15,2220043.58,Good,3,0,72.44,0.0781,780,Business,835379.08,36,14.72,808672.17,0.0,Rejected
100145,30,Female,Married,2,Graduate,Salaried,54662.78,631370.17,No,0.0,10970.28,0.2007,93320.51,63504.56,3426754.33,Good,3,1,70.66,0.0699,706,Personal,1213985.32,36,16.44,0.0,0.0,Rejected
100146,34,Female,Divorced,0,Graduate,Salaried,152004.22,1838117.72,Yes,708557.92,52307.13,0.3441,582876.83,298126.72,2069683.65,Good,2,1,78.3,0.5232,675,Auto,414920.39,36,16.97,260745.17,371000.0,Approved
100147,32,Male,Married,1,Graduate,Salaried,38694.0,466702.46,No,0.0,5054.6,0.1306,99753.74,101420.04,2009907.5,Poor,5,0,62.73,0.1506,639,Education,672645.36,36,17.38,0.0,0.0,Rejected
100148,37,Male,Married,2,Undergraduate,Self-employed,82507.36,977696.38,Yes,338399.92,15235.83,0.1847,177949.73,143429.8,1245342.6,Poor,1,0,79.69,0.4869,645,Auto,427910.01,12,16.37,609327.23,335800.0,Approved
100149,49,Female,Single,3,Postgraduate,Business,49922.99,610287.59,Yes,104478.82,8853.33,0.1773,253996.2,136546.1,11636922.72,Average,5,0,100.0,0.2303,722,Personal,633053.68,48,14.29,0.0,0.0,Rejected
100150,40,Male,Married,1,Undergraduate,Self-employed,103714.56,1318797.87,No,0.0,9055.29,0.0873,718855.24,526986.61,1769454.9,Average,1,0,60.01,0.3251,721,Personal,153239.76,60,14.89,0.0,0.0,Rejected
100151,36,Female,Single,0,Graduate,Salaried,,337728.25,Yes,636581.95,20138.93,0.6577,134613.34,93021.64,668567.97,Good,1,1,52.25,0.384,613,Home,687534.47,48,18.55,1000230.42,0.0,Rejected
100152,28,Female,Single,1,Graduate,Self-employed,52607.52,637208.29,No,0.0,19632.17,0.3732,251630.06,154259.55,1939570.11,Average,2,0,100.0,0.052,710,Education,480755.81,36,16.85,0.0,0.0,Rejected
100153,21,Male,Divorced,0,Graduate,Salaried,38109.17,460039.33,Yes,222373.75,9446.27,0.2479,164274.84,64811.36,3258247.76,Good,6,0,79.39,0.4882,670,Auto,779498.84,72,14.76,1054535.38,0.0,Rejected
100154,33,Male,Married,0,Graduate,Self-employed,150333.59,1786351.03,Yes,372643.93,45598.76,0.3033,120999.86,134923.46,2081496.27,Poor,2,0,85.76,0.02,754,Business,762870.54,60,17.54,964440.16,787000.0,Approved
100155,37,Male,Single,3,Graduate,Self-employed,128601.07,1590638.53,No,0.0,33371.88,0.2595,234334.27,82963.0,7527865.78,Good,3,0,100.0,0.1012,744,Personal,1035926.58,12,15.37,0.0,526800.0,Approved
100156,56,Male,Married,0,Graduate,Self-employed,42865.4,508889.62,No,0.0,7512.75,0.1753,113199.46,48383.32,177059.45,Average,1,0,91.54,0.1596,681,Auto,829979.51,36,15.8,1133868.97,280000.0,Approved
100157,39,Male,Single,3,Graduate,Business,33605.24,391515.59,No,0.0,5997.62,0.1785,218939.46,180377.46,540460.84,Good,2,1,71.02,0.3794,624,Personal,3168705.29,48,15.14,0.0,0.0,Rejected
100158,48,Female,Married,0,Graduate,Self-employed,,613440.71,No,0.0,15169.97,0.3062,337008.76,259416.25,1474213.71,Average,1,0,79.17,0.2716,659,Business,304735.65,36,16.67,510616.63,0.0,Rejected
100159,33,Male,Single,4,Graduate,Self-employed,98717.85,1124604.12,No,0.0,29145.21,0.2952,526551.95,390294.2,709225.33,Poor,1,0,69.21,0.2366,662,Auto,2131816.3,72,17.72,2411555.79,0.0,Rejected
100160,26,Male,Single,2,Undergraduate,Self-employed,74433.72,868206.37,Yes,327372.94,23468.31,0.3153,739959.86,643659.33,5053515.78,Average,1,0,68.29,0.1879,662,Personal,532042.79,24,18.67,0.0,0.0,Rejected
100161,28,Male,Married,0,Postgraduate,Contract,51456.21,596639.33,No,0.0,16854.04,0.3275,1062930.86,742833.86,2221741.24,Poor,2,1,94.37,0.4539,609,Home,2159558.58,84,15.74,3039864.45,0.0,Rejected
100162,31,Male,Married,4,Graduate,Business,119183.9,1527329.11,No,0.0,21922.96,0.1839,259959.23,216441.12,768950.54,Average,1,1,78.95,0.4721,635,Home,859626.17,24,17.38,565705.25,0.0,Rejected
100163,59,Male,Married,1,Postgraduate,Salaried,77451.07,934894.66,No,0.0,50076.44,0.6466,292144.03,432216.92,4210583.35,Good,1,1,65.23,0.3289,605,Home,643276.25,48,18.26,1144762.88,432900.0,Approved
100164,30,Female,Married,0,Graduate,Salaried,40072.82,454261.25,Yes,310476.37,23249.09,0.5802,165556.19,98137.56,4593655.47,Poor,2,1,60.73,0.4265,567,Home,1263013.58,36,17.21,1859677.88,0.0,Rejected
100165,46,Male,Divorced,0,Graduate,Salaried,20488.9,248362.62,No,0.0,3258.23,0.159,454631.93,305977.09,2506594.27,Good,2,0,66.77,0.6249,693,Personal,519623.98,12,15.94,0.0,0.0,Rejected
100166,29,Female,Married,5,Postgraduate,Salaried,199554.09,2286705.06,No,0.0,86636.35,0.4341,297043.58,178949.15,700786.18,Average,2,0,100.0,0.3628,728,Personal,738320.44,24,16.21,0.0,0.0,Rejected
100167,47,Male,Divorced,1,Graduate,Business,54958.47,667008.05,No,0.0,21088.4,0.3837,1015110.2,590057.92,990044.81,Good,3,0,84.46,0.4914,757,Business,1726113.86,24,17.73,1748527.07,0.0,Rejected
100168,42,Male,Divorced,2,Graduate,Salaried,17419.32,197834.58,No,0.0,5296.09,0.304,393678.79,170886.27,769694.91,Good,0,0,88.14,0.1784,754,Auto,847829.98,36,15.08,840248.9,0.0,Rejected
100169,36,Female,Married,0,Graduate,Salaried,76180.82,858153.28,Yes,310161.08,14978.74,0.1966,150272.65,166346.51,2096339.77,Good,2,1,65.98,0.1314,628,Education,636034.62,72,16.33,0.0,0.0,Rejected
100170,38,Female,Single,2,Graduate,Self-employed,25728.58,317554.63,No,0.0,14259.17,0.5542,483797.81,388665.39,3380470.18,Good,2,1,93.61,0.0905,683,Business,148147.13,36,18.42,87163.59,0.0,Rejected
100171,31,Female,Single,2,Postgraduate,Salaried,130753.9,1529594.15,No,0.0,29383.77,0.2247,158514.46,73334.47,2543946.88,Average,2,0,91.52,0.7646,674,Personal,150747.23,36,17.58,0.0,0.0,Rejected
100172,42,Male,Married,1,Postgraduate,Salaried,126472.0,1594042.37,No,0.0,90927.92,0.719,115049.42,112001.32,1225931.59,Good,2,1,87.85,0.1435,743,Business,639723.8,48,18.68,556370.54,0.0,Rejected
100173,33,Female,Married,2,Graduate,Self-employed,56938.47,622941.79,No,0.0,22104.54,0.3882,266084.59,93967.48,7860142.42,Good,0,2,61.03,0.531,583,Auto,566291.83,48,16.51,894867.41,0.0,Rejected
100174,26,Male,Married,1,Graduate,Salaried,35201.19,432179.12,Yes,193813.66,4219.3,0.1199,40423.85,38189.14,2281775.22,Average,0,0,98.06,0.3645,705,Business,946234.2,24,13.78,847282.7,235700.0,Approved
100175,25,Male,Married,3,Graduate,Salaried,84634.03,995620.05,Yes,300532.83,48053.59,0.5678,475020.78,357224.44,933372.77,Good,2,0,97.13,0.2354,754,Education,764001.9,24,18.84,0.0,0.0,Rejected
100176,40,Female,Married,0,Undergraduate,Business,126204.15,1558921.33,Yes,186042.63,69278.25,0.5489,218839.89,162648.45,951243.72,Average,1,1,66.71,0.0967,679,Personal,207678.49,48,19.05,0.0,0.0,Rejected
100177,54,Male,Married,1,Postgraduate,Contract,61293.56,723130.45,No,0.0,7475.84,0.122,368428.5,351374.77,3847677.48,Poor,2,0,70.58,0.2906,648,Auto,1171472.95,24,16.1,706657.72,0.0,Rejected
100178,40,Female,Married,2,Graduate,Salaried,52691.43,647752.9,No,0.0,9653.47,0.1832,1119600.27,843290.46,2484476.0,Good,0,0,91.99,0.0535,679,Education,1750518.12,48,15.27,0.0,0.0,Rejected
100179,37,Male,Single,1,Graduate,Salaried,42977.51,510007.37,No,0.0,19915.55,0.4634,712872.68,341316.0,1432433.95,Poor,0,2,63.72,0.0875,562,Personal,1020508.99,48,17.21,0.0,0.0,Rejected
100180,41,Male,Married,2,Graduate,Salaried,53587.24,645555.99,No,0.0,4937.23,0.0921,252090.73,107579.23,3808473.21,Good,1,0,82.01,0.4683,686,Auto,414143.4,36,15.65,619730.42,0.0,Rejected
100181,51,Male,Single,0,Undergraduate,Salaried,59508.85,751567.07,Yes,965798.49,13438.79,0.2258,232491.83,202112.44,2310819.55,Good,1,0,80.55,0.1052,699,Personal,1818821.45,12,14.5,0.0,0.0,Rejected
100182,40,Female,Single,0,Undergraduate,Salaried,49434.85,594586.93,No,0.0,14668.32,0.2967,899252.66,463802.85,1160453.59,Good,1,0,97.37,0.5259,721,Home,326537.81,84,16.73,548182.38,207700.0,Approved
100183,34,Female,Married,1,Graduate,Business,38075.25,445463.72,No,0.0,17723.01,0.4655,102640.37,54287.44,801431.61,Good,0,0,84.52,0.4626,702,Personal,618696.32,48,15.38,0.0,0.0,Rejected
100184,49,Male,Single,3,Graduate,Salaried,161125.45,1859602.67,Yes,343189.61,56293.42,0.3494,300607.41,221077.4,1598515.13,Good,1,0,62.85,0.341,681,Home,889122.38,72,17.89,1143565.97,0.0,Rejected
100185,42,Male,Divorced,2,Graduate,Salaried,56823.88,695206.26,Yes,220270.21,18403.21,0.3239,1270399.68,683920.99,1266719.0,Good,1,1,83.69,0.2404,631,Business,230765.64,60,16.67,222757.31,0.0,Rejected
100186,53,Male,Married,2,Graduate,Self-employed,48503.27,608191.34,Yes,91876.03,13375.5,0.2758,315927.13,228383.36,1282040.61,Good,3,0,91.65,0.1896,737,Business,124608.08,60,17.87,120733.39,92400.0,Approved
100187,40,Male,Married,0,Graduate,Business,72326.8,891141.25,No,0.0,31887.18,0.4409,461863.47,290553.29,423890.91,Average,3,1,59.92,0.0971,657,Personal,588668.77,48,18.88,0.0,0.0,Rejected
100188,26,Female,Single,3,Postgraduate,Salaried,74098.64,951162.55,Yes,124279.97,19000.97,0.2564,346480.72,144006.47,2452576.71,Good,2,2,61.91,0.621,571,Education,194855.88,12,17.38,0.0,0.0,Rejected
100189,24,Male,Married,1,Postgraduate,Salaried,,761766.56,Yes,509609.23,13356.3,0.2129,213982.88,130839.0,3166530.16,Good,3,0,82.7,0.4768,715,Business,873828.09,72,14.38,1568915.14,0.0,Rejected
100190,55,Male,Married,2,Graduate,Salaried,34722.13,407309.16,Yes,649835.25,7977.31,0.2297,153271.41,95378.19,1376336.6,Average,0,1,97.75,0.3029,696,Business,739852.91,48,17.02,875516.21,0.0,Rejected
100191,55,Male,Married,3,Postgraduate,Contract,64656.85,818224.19,No,0.0,25275.45,0.3909,171944.69,159759.34,6509000.96,Good,2,0,59.57,0.1965,667,Home,1273252.48,36,16.15,637611.55,0.0,Rejected
100192,36,Male,Married,0,Graduate,Contract,70385.32,799124.76,No,0.0,15657.17,0.2224,176658.54,231260.84,1275996.23,Poor,2,0,87.74,0.3959,634,Auto,768308.97,60,16.19,885108.96,0.0,Rejected
100193,34,Female,Married,1,Postgraduate,Business,77559.01,900701.3,No,0.0,15598.22,0.2011,223625.81,113112.57,3799584.55,Average,0,0,65.85,0.1997,660,Business,747643.02,24,16.39,703978.51,0.0,Rejected
100194,53,Female,Married,0,Graduate,Salaried,75168.96,904841.81,No,0.0,9910.07,0.1318,613653.76,348111.91,1999490.16,Good,3,0,92.69,0.1488,706,Business,880546.87,24,15.49,1066203.6,0.0,Rejected
100195,27,Male,Married,2,Graduate,Salaried,71985.72,828453.76,Yes,56105.66,14956.85,0.2078,311782.41,112146.81,736058.52,Good,0,0,85.64,0.1029,768,Home,670132.23,36,16.01,1117260.74,0.0,Rejected
100196,29,Female,Married,0,Postgraduate,Salaried,36026.13,441654.39,No,0.0,19572.53,0.5433,88310.77,19791.0,933390.06,Average,2,0,65.72,0.2824,702,Business,3663852.41,60,16.11,2374862.88,0.0,Rejected
100197,44,Male,Single,0,Undergraduate,Salaried,262907.41,3100383.61,Yes,459903.79,75947.82,0.2889,512651.59,404883.68,784734.63,Good,3,0,63.44,0.4413,707,Personal,465368.71,48,17.56,0.0,428700.0,Approved
100198,34,Female,Divorced,2,Graduate,Salaried,83414.16,1043323.68,No,0.0,2601.96,0.0312,180074.36,119500.45,1233537.73,Good,2,1,62.23,0.2132,616,Home,621033.92,36,16.0,396277.29,0.0,Rejected
100199,38,Male,Married,2,Postgraduate,Salaried,98669.99,1207187.37,No,0.0,3688.91,0.0374,140176.02,109090.57,2621350.02,Average,0,0,75.41,0.5854,629,Personal,1865294.16,48,14.44,0.0,0.0,Rejected
100200,36,Male,Single,0,Graduate,Contract,90950.38,1174117.0,No,0.0,19618.45,0.2157,119387.68,69201.35,555065.23,Poor,2,0,87.3,0.1207,718,Business,784375.6,36,14.38,407194.32,0.0,Rejected
100201,41,Female,Single,5,Postgraduate,Business,60842.3,678565.75,Yes,227700.49,6706.48,0.1102,111818.03,59932.66,5096759.96,Poor,2,1,65.89,0.2365,603,Home,327867.21,60,15.93,292905.24,0.0,Rejected
100202,52,Male,Married,2,Graduate,Salaried,37491.93,458404.32,Yes,328487.91,16504.72,0.4402,364917.64,247078.04,2564474.64,Good,4,0,72.48,0.0966,745,Education,3872538.95,24,16.86,0.0,0.0,Rejected
100203,39,Female,Single,1,Postgraduate,Salaried,57601.57,694875.14,No,0.0,7387.98,0.1283,2251312.93,2321197.55,2251939.74,Poor,2,0,65.94,0.3331,584,Auto,598509.1,36,15.99,905858.33,275000.0,Approved
100204,44,Male,Married,1,Graduate,Contract,38369.78,462685.32,Yes,660526.92,7259.2,0.1892,237718.32,147144.45,454870.18,Good,0,0,68.8,0.1918,672,Auto,935963.73,36,16.03,1099292.01,0.0,Rejected
100205,21,Male,Married,1,Graduate,Business,28138.52,332027.95,Yes,432147.05,8830.71,0.3138,103634.11,97929.24,6573302.16,Good,2,0,68.71,0.5139,635,Home,494826.14,36,16.92,279451.36,0.0,Rejected
100206,38,Female,Divorced,1,Graduate,Salaried,204769.79,2489339.35,No,0.0,119742.71,0.5848,209708.56,145359.38,5520295.73,Good,0,1,83.67,0.3214,776,Home,280396.2,60,18.56,324471.23,251100.0,Approved
100207,30,Male,Single,0,Graduate,Business,101602.52,1123108.64,No,0.0,9906.86,0.0975,72314.95,70728.91,786800.79,Good,2,0,93.86,0.5025,746,Auto,402695.27,36,15.13,661109.64,0.0,Rejected
100208,26,Male,Married,3,Graduate,Self-employed,68640.84,757653.56,Yes,579943.65,15486.1,0.2256,112515.68,113741.14,5115170.79,Good,0,1,57.16,0.2116,588,Auto,205682.01,36,18.18,281802.57,0.0,Rejected
100209,29,Male,Single,2,Undergraduate,Business,67376.96,781632.46,Yes,122685.41,6871.95,0.102,822492.26,784495.33,1956405.79,Good,5,1,80.12,0.3133,712,Business,799374.78,72,15.61,1298510.79,395900.0,Approved
100210,35,Male,Married,0,Postgraduate,Self-employed,90784.61,1001753.46,Yes,216414.11,18975.96,0.209,255976.28,197826.15,3177782.75,Average,3,1,85.59,0.2256,685,Home,628804.0,24,14.13,1110968.63,0.0,Rejected
100211,47,Female,Married,0,Graduate,Business,60520.0,737373.16,No,0.0,8092.64,0.1337,749061.19,978856.79,721065.36,Good,0,0,94.16,0.3976,721,Personal,1095063.76,72,13.15,0.0,254200.0,Approved
100212,25,Male,Married,0,Graduate,Salaried,46133.22,531421.52,No,0.0,17310.0,0.3752,360661.53,222261.88,2251538.54,Average,1,1,49.48,0.0486,592,Personal,1135489.32,24,18.61,0.0,0.0,Rejected
100213,38,Female,Married,1,Graduate,Self-employed,136800.2,1636321.53,No,0.0,27765.26,0.203,101576.36,40618.94,632176.96,Poor,0,0,79.18,0.2332,711,Personal,437606.17,24,15.95,0.0,455500.0,Approved
100214,33,Male,Single,1,Postgraduate,Salaried,39040.6,473708.08,Yes,602256.55,16116.72,0.4128,81401.45,84972.52,2630381.14,Good,1,0,77.63,0.4994,633,Personal,464122.11,60,17.47,0.0,0.0,Rejected
100215,35,Male,Single,2,Postgraduate,Salaried,123942.41,1476878.78,No,0.0,26221.34,0.2116,695707.17,259772.16,665583.9,Average,1,0,99.37,0.3427,707,Home,701169.72,72,16.27,736793.19,519600.0,Approved
100216,48,Male,Married,0,Graduate,Salaried,65464.34,805777.08,Yes,128854.63,14078.25,0.2151,143589.57,79054.58,4223142.45,Poor,0,1,76.99,0.6507,593,Home,4787297.21,36,15.94,4457424.72,0.0,Rejected
100217,43,Male,Single,0,Graduate,Self-employed,74169.04,872414.45,No,0.0,11130.15,0.1501,139401.14,139789.57,4340386.39,Average,1,1,72.34,0.2649,606,Personal,745751.58,24,16.03,0.0,0.0,Rejected
100218,51,Female,Married,1,Graduate,Salaried,53145.39,635518.87,Yes,396173.64,26870.7,0.5056,120461.94,48334.27,3846085.81,Good,0,0,75.88,0.0438,740,Home,660826.42,84,19.13,484219.82,301100.0,Approved
100219,36,Male,Married,1,Graduate,Salaried,34241.46,402113.0,Yes,1363077.35,25327.89,0.7397,420701.99,306330.34,1145250.87,Good,2,1,59.59,0.1743,690,Auto,447098.38,60,18.19,321432.15,0.0,Rejected
100220,31,Male,Married,0,Graduate,Salaried,42947.48,534130.44,Yes,304842.31,6392.42,0.1488,300940.22,239932.68,1738961.21,Good,2,0,98.86,0.3859,737,Personal,263457.61,36,14.02,0.0,175400.0,Approved
100221,36,Female,Divorced,0,Undergraduate,Self-employed,76011.44,862386.42,Yes,223444.37,30320.59,0.3989,231814.14,116154.19,1522530.93,Poor,6,0,96.17,0.4765,694,Personal,1579417.93,36,17.48,0.0,0.0,Rejected
100222,40,Male,Married,2,Undergraduate,Salaried,39876.23,485187.85,Yes,160465.28,14355.77,0.36,549808.68,217914.36,1948873.05,Average,2,0,58.62,0.3053,666,Personal,298370.56,36,17.73,0.0,0.0,Rejected
100223,40,Male,Divorced,0,Postgraduate,Salaried,40161.28,511027.05,No,0.0,10396.49,0.2589,110599.02,79180.55,723704.69,Good,2,0,86.18,0.0914,705,Auto,762985.35,72,16.32,1199594.07,279600.0,Approved
100224,27,Female,Married,2,Graduate,Salaried,95617.26,1167920.78,No,0.0,45184.38,0.4726,216597.84,162849.89,1097389.3,Good,0,1,55.0,0.02,664,Business,234146.37,60,16.66,243638.83,0.0,Rejected
100225,39,Male,Single,1,Undergraduate,Salaried,80404.22,940713.24,Yes,559806.36,9461.22,0.1177,276697.33,186283.71,5335379.81,Average,1,1,76.88,0.1897,666,Home,870709.92,72,13.13,1193526.78,0.0,Rejected
100226,40,Female,Married,1,Graduate,Business,31443.1,381965.34,Yes,355414.62,5735.33,0.1824,366790.2,289243.94,6969000.43,Good,1,1,41.6,0.0838,669,Personal,337067.25,24,17.34,0.0,0.0,Rejected
100227,63,Female,Married,0,Graduate,Salaried,123099.45,1436877.77,No,0.0,29358.82,0.2385,532893.38,320347.22,1443925.96,Average,3,0,97.71,0.4033,736,Home,1183594.98,60,13.54,1461404.99,731000.0,Approved
100228,57,Male,Married,0,Postgraduate,Self-employed,129222.31,1616492.78,Yes,142023.91,69863.86,0.5406,59954.3,47324.11,4256426.95,Good,1,1,59.07,0.2133,738,Auto,540077.41,60,18.6,956542.72,0.0,Rejected
