customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,risk_level
100157,39,Male,Single,3,Graduate,Business,33605.24,391515.59,No,0.0,5997.62,0.1785,218939.46,180377.46,540460.84,Good,2,1,71.02,0.3794,624,High
100158,48,Female,Married,0,Graduate,Self-employed,49541.36,613440.71,No,0.0,15169.97,0.3062,337008.76,259416.25,1474213.71,Average,1,0,79.17,0.2716,659,High
100159,33,Male,Single,4,Graduate,Self-employed,98717.85,1124604.12,No,0.0,29145.21,0.2952,526551.95,390294.2,709225.33,Poor,1,0,69.21,0.2366,662,High
100160,26,Male,Single,2,Undergraduate,Self-employed,74433.72,868206.37,Yes,327372.94,23468.31,0.3153,739959.86,643659.33,5053515.78,Average,1,0,68.29,0.1879,662,High
100161,28,Male,Married,0,Postgraduate,Contract,51456.21,596639.33,No,0.0,16854.04,0.3275,1062930.86,742833.86,2221741.24,Poor,2,1,94.37,0.4539,609,High
100162,31,Male,Married,4,Graduate,Business,119183.9,1527329.11,No,0.0,21922.96,0.1839,259959.23,216441.12,768950.54,Average,1,1,78.95,0.4721,635,High
100163,59,Male,Married,1,Postgraduate,Salaried,77451.07,934894.66,No,0.0,50076.44,0.6466,292144.03,432216.92,4210583.35,Good,1,1,65.23,0.3289,605,High
100164,30,Female,Married,0,Graduate,Salaried,40072.82,454261.25,Yes,310476.37,23249.09,0.5802,165556.19,98137.56,4593655.47,Poor,2,1,60.73,0.4265,567,High
100165,46,Male,Divorced,0,Graduate,Salaried,20488.9,248362.62,No,0.0,3258.23,0.159,454631.93,305977.09,2506594.27,Good,2,0,66.77,0.6249,693,High
100166,29,Female,Married,5,Postgraduate,Salaried,199554.09,2286705.06,No,0.0,86636.35,0.4341,297043.58,178949.15,700786.18,Average,2,0,100.0,0.3628,728,Medium
100167,47,Male,Divorced,1,Graduate,Business,54958.47,667008.05,No,0.0,21088.4,0.3837,1015110.2,590057.92,990044.81,Good,3,0,84.46,0.4914,757,Medium
100168,42,Male,Divorced,2,Graduate,Salaried,17419.32,197834.58,No,0.0,5296.09,0.304,393678.79,170886.27,769694.91,Good,0,0,88.14,0.1784,754,Low
100169,36,Female,Married,0,Graduate,Salaried,76180.82,858153.28,Yes,310161.08,14978.74,0.1966,150272.65,166346.51,2096339.77,Good,2,1,65.98,0.1314,628,High
100170,38,Female,Single,2,Graduate,Self-employed,25728.58,317554.63,No,0.0,14259.17,0.5542,483797.81,388665.39,3380470.18,Good,2,1,93.61,0.0905,683,High
100171,31,Female,Single,2,Postgraduate,Salaried,130753.9,1529594.15,No,0.0,29383.77,0.2247,158514.46,73334.47,2543946.88,Average,2,0,91.52,0.7646,674,High
100172,42,Male,Married,1,Postgraduate,Salaried,126472.0,1594042.37,No,0.0,90927.92,0.719,115049.42,112001.32,1225931.59,Good,2,1,87.85,0.1435,743,High
100173,33,Female,Married,2,Graduate,Self-employed,56938.47,622941.79,No,0.0,22104.54,0.3882,266084.59,93967.48,7860142.42,Good,0,2,61.03,0.531,583,High
100174,26,Male,Married,1,Graduate,Salaried,35201.19,432179.12,Yes,193813.66,4219.3,0.1199,40423.85,38189.14,2281775.22,Average,0,0,98.06,0.3645,705,Medium
100175,25,Male,Married,3,Graduate,Salaried,84634.03,995620.05,Yes,300532.83,48053.59,0.5678,475020.78,357224.44,933372.77,Good,2,0,97.13,0.2354,754,High
100176,40,Female,Married,0,Undergraduate,Business,126204.15,1558921.33,Yes,186042.63,69278.25,0.5489,218839.89,162648.45,951243.72,Average,1,1,66.71,0.0967,679,High
100177,54,Male,Married,1,Postgraduate,Contract,61293.56,723130.45,No,0.0,7475.84,0.122,368428.5,351374.77,3847677.48,Poor,2,0,70.58,0.2906,648,High
100178,40,Female,Married,2,Graduate,Salaried,52691.43,647752.9,No,0.0,9653.47,0.1832,1119600.27,843290.46,2484476.0,Good,0,0,91.99,0.0535,679,Medium
100179,37,Male,Single,1,Graduate,Salaried,42977.51,510007.37,No,0.0,19915.55,0.4634,712872.68,341316.0,1432433.95,Poor,0,2,63.72,0.0875,562,High
100180,41,Male,Married,2,Graduate,Salaried,53587.24,645555.99,No,0.0,4937.23,0.0921,252090.73,107579.23,3808473.21,Good,1,0,82.01,0.4683,686,High
100181,51,Male,Single,0,Undergraduate,Salaried,59508.85,751567.07,Yes,965798.49,13438.79,0.2258,232491.83,202112.44,2310819.55,Good,1,0,80.55,0.1052,699,Medium
100182,40,Female,Single,0,Undergraduate,Salaried,49434.85,594586.93,No,0.0,14668.32,0.2967,899252.66,463802.85,1160453.59,Good,1,0,97.37,0.5259,721,Medium
100183,34,Female,Married,1,Graduate,Business,38075.25,445463.72,No,0.0,17723.01,0.4655,102640.37,54287.44,801431.61,Good,0,0,84.52,0.4626,702,High
100184,49,Male,Single,3,Graduate,Salaried,161125.45,1859602.67,Yes,343189.61,56293.42,0.3494,300607.41,221077.4,1598515.13,Good,1,0,62.85,0.341,681,High
100185,42,Male,Divorced,2,Graduate,Salaried,56823.88,695206.26,Yes,220270.21,18403.21,0.3239,1270399.68,683920.99,1266719.0,Good,1,1,83.69,0.2404,631,High
100186,53,Male,Married,2,Graduate,Self-employed,48503.27,608191.34,Yes,91876.03,13375.5,0.2758,315927.13,228383.36,1282040.61,Good,3,0,91.65,0.1896,737,High
100187,40,Male,Married,0,Graduate,Business,72326.8,891141.25,No,0.0,31887.18,0.4409,461863.47,290553.29,423890.91,Average,3,1,59.92,0.0971,657,High
100188,26,Female,Single,3,Postgraduate,Salaried,74098.64,951162.55,Yes,124279.97,19000.97,0.2564,346480.72,144006.47,2452576.71,Good,2,2,61.91,0.621,571,High
100189,24,Male,Married,1,Postgraduate,Salaried,62740.0,761766.56,Yes,509609.23,13356.3,0.2129,213982.88,130839.0,3166530.16,Good,3,0,82.7,0.4768,715,Medium
100190,55,Male,Married,2,Graduate,Salaried,34722.13,407309.16,Yes,649835.25,7977.31,0.2297,153271.41,95378.19,1376336.6,Average,0,1,97.75,0.3029,696,High
100191,55,Male,Married,3,Postgraduate,Contract,64656.85,818224.19,No,0.0,25275.45,0.3909,171944.69,159759.34,6509000.96,Good,2,0,59.57,0.1965,667,High
100192,36,Male,Married,0,Graduate,Contract,70385.32,799124.76,No,0.0,15657.17,0.2224,176658.54,231260.84,1275996.23,Poor,2,0,87.74,0.3959,634,High
100193,34,Female,Married,1,Postgraduate,Business,77559.01,900701.3,No,0.0,15598.22,0.2011,223625.81,113112.57,3799584.55,Average,0,0,65.85,0.1997,660,High
100194,53,Female,Married,0,Graduate,Salaried,75168.96,904841.81,No,0.0,9910.07,0.1318,613653.76,348111.91,1999490.16,Good,3,0,92.69,0.1488,706,Medium
100195,27,Male,Married,2,Graduate,Salaried,71985.72,828453.76,Yes,56105.66,14956.85,0.2078,311782.41,112146.81,736058.52,Good,0,0,85.64,0.1029,768,Medium
100196,29,Female,Married,0,Postgraduate,Salaried,36026.13,441654.39,No,0.0,19572.53,0.5433,88310.77,19791.0,933390.06,Average,2,0,65.72,0.2824,702,High
100197,44,Male,Single,0,Undergraduate,Salaried,262907.41,3100383.61,Yes,459903.79,75947.82,0.2889,512651.59,404883.68,784734.63,Good,3,0,63.44,0.4413,707,High
100198,34,Female,Divorced,2,Graduate,Salaried,83414.16,1043323.68,No,0.0,2601.96,0.0312,180074.36,119500.45,1233537.73,Good,2,1,62.23,0.2132,616,High
100199,38,Male,Married,2,Postgraduate,Salaried,98669.99,1207187.37,No,0.0,3688.91,0.0374,140176.02,109090.57,2621350.02,Average,0,0,75.41,0.5854,629,High
100200,36,Male,Single,0,Graduate,Contract,,1174117.0,No,0.0,19618.45,0.2157,119387.68,69201.35,555065.23,Poor,2,0,87.3,0.1207,718,High
100201,41,Female,Single,5,Postgraduate,Business,60842.3,678565.75,Yes,227700.49,6706.48,0.1102,111818.03,59932.66,5096759.96,Poor,2,1,65.89,0.2365,603,High
100202,52,Male,Married,2,Graduate,Salaried,37491.93,458404.32,Yes,328487.91,16504.72,0.4402,364917.64,247078.04,2564474.64,Good,4,0,72.48,0.0966,745,High
100203,39,Female,Single,1,Postgraduate,Salaried,57601.57,694875.14,No,0.0,7387.98,0.1283,2251312.93,2321197.55,2251939.74,Poor,2,0,65.94,0.3331,584,High
100204,44,Male,Married,1,Graduate,Contract,38369.78,462685.32,Yes,660526.92,7259.2,0.1892,237718.32,147144.45,454870.18,Good,0,0,68.8,0.1918,672,High
100205,21,Male,Married,1,Graduate,Business,28138.52,332027.95,Yes,432147.05,8830.71,0.3138,103634.11,97929.24,6573302.16,Good,2,0,68.71,0.5139,635,High
100206,38,Female,Divorced,1,Graduate,Salaried,204769.79,2489339.35,No,0.0,119742.71,0.5848,209708.56,145359.38,5520295.73,Good,0,1,83.67,0.3214,776,High
100207,30,Male,Single,0,Graduate,Business,101602.52,1123108.64,No,0.0,9906.86,0.0975,72314.95,70728.91,786800.79,Good,2,0,93.86,0.5025,746,Medium
100208,26,Male,Married,3,Graduate,Self-employed,68640.84,757653.56,Yes,579943.65,15486.1,0.2256,112515.68,113741.14,5115170.79,Good,0,1,57.16,0.2116,588,High
100209,29,Male,Single,2,Undergraduate,Business,67376.96,781632.46,Yes,122685.41,6871.95,0.102,822492.26,784495.33,1956405.79,Good,5,1,80.12,0.3133,712,High
100210,35,Male,Married,0,Postgraduate,Self-employed,90784.61,1001753.46,Yes,216414.11,18975.96,0.209,255976.28,197826.15,3177782.75,Average,3,1,85.59,0.2256,685,High
100211,47,Female,Married,0,Graduate,Business,60520.0,737373.16,No,0.0,8092.64,0.1337,749061.19,978856.79,721065.36,Good,0,0,94.16,0.3976,721,Medium
100212,25,Male,Married,0,Graduate,Salaried,46133.22,531421.52,No,0.0,17310.0,0.3752,360661.53,222261.88,2251538.54,Average,1,1,49.48,0.0486,592,High
100213,38,Female,Married,1,Graduate,Self-employed,136800.2,1636321.53,No,0.0,27765.26,0.203,101576.36,40618.94,632176.96,Poor,0,0,79.18,0.2332,711,High
100214,33,Male,Single,1,Postgraduate,Salaried,39040.6,473708.08,Yes,602256.55,16116.72,0.4128,81401.45,84972.52,2630381.14,Good,1,0,77.63,0.4994,633,High
100215,35,Male,Single,2,Postgraduate,Salaried,123942.41,1476878.78,No,0.0,26221.34,0.2116,695707.17,259772.16,665583.9,Average,1,0,99.37,0.3427,707,Medium
100216,48,Male,Married,0,Graduate,Salaried,65464.34,805777.08,Yes,128854.63,14078.25,0.2151,143589.57,79054.58,4223142.45,Poor,0,1,76.99,0.6507,593,High
100217,43,Male,Single,0,Graduate,Self-employed,74169.04,872414.45,No,0.0,11130.15,0.1501,139401.14,139789.57,4340386.39,Average,1,1,72.34,0.2649,606,High
100218,51,Female,Married,1,Graduate,Salaried,53145.39,635518.87,Yes,396173.64,26870.7,0.5056,120461.94,48334.27,3846085.81,Good,0,0,75.88,0.0438,740,High
100219,36,Male,Married,1,Graduate,Salaried,34241.46,402113.0,Yes,1363077.35,25327.89,0.7397,420701.99,306330.34,1145250.87,Good,2,1,59.59,0.1743,690,High
100220,31,Male,Married,0,Graduate,Salaried,42947.48,534130.44,Yes,304842.31,6392.42,0.1488,300940.22,239932.68,1738961.21,Good,2,0,98.86,0.3859,737,Medium
100221,36,Female,Divorced,0,Undergraduate,Self-employed,76011.44,862386.42,Yes,223444.37,30320.59,0.3989,231814.14,116154.19,1522530.93,Poor,6,0,96.17,0.4765,694,High
100222,40,Male,Married,2,Undergraduate,Salaried,39876.23,485187.85,Yes,160465.28,14355.77,0.36,549808.68,217914.36,1948873.05,Average,2,0,58.62,0.3053,666,High
100223,40,Male,Divorced,0,Postgraduate,Salaried,40161.28,511027.05,No,0.0,10396.49,0.2589,110599.02,79180.55,723704.69,Good,2,0,86.18,0.0914,705,Medium
100224,27,Female,Married,2,Graduate,Salaried,95617.26,1167920.78,No,0.0,45184.38,0.4726,216597.84,162849.89,1097389.3,Good,0,1,55.0,0.02,664,High
100225,39,Male,Single,1,Undergraduate,Salaried,80404.22,940713.24,Yes,559806.36,9461.22,0.1177,276697.33,186283.71,5335379.81,Average,1,1,76.88,0.1897,666,High
100226,40,Female,Married,1,Graduate,Business,31443.1,381965.34,Yes,355414.62,5735.33,0.1824,366790.2,289243.94,6969000.43,Good,1,1,41.6,0.0838,669,High
100227,63,Female,Married,0,Graduate,Salaried,123099.45,1436877.77,No,0.0,29358.82,0.2385,532893.38,320347.22,1443925.96,Average,3,0,97.71,0.4033,736,Medium
100228,57,Male,Married,0,Postgraduate,Self-employed,129222.31,1616492.78,Yes,142023.91,69863.86,0.5406,59954.3,47324.11,4256426.95,Good,1,1,59.07,0.2133,738,High
100229,29,Male,Married,3,Graduate,Contract,55799.71,681077.71,Yes,425110.21,13669.75,0.245,403336.46,258133.22,1283622.33,Average,1,0,79.32,0.4113,656,High
100230,35,Male,Married,0,Graduate,Salaried,25094.41,302791.34,No,0.0,13199.0,0.526,185775.59,137873.05,5845408.71,Good,1,0,86.72,0.2919,660,High
100231,23,Female,Married,1,Postgraduate,Self-employed,29726.41,376459.75,Yes,519884.98,10585.92,0.3561,174172.37,2000.0,3517041.69,Average,3,0,93.61,0.1506,648,High
100232,32,Male,Married,0,Graduate,Salaried,47172.1,567069.92,Yes,95122.4,10677.76,0.2264,97259.07,19610.1,359711.32,Good,4,1,70.45,0.2013,616,High
100233,41,Female,Married,1,Graduate,Contract,124008.63,1399575.77,No,0.0,12357.59,0.0997,79513.55,46658.02,966952.2,Good,1,0,93.53,0.4989,773,Medium
100234,50,Male,Divorced,4,Graduate,Salaried,,841242.07,No,0.0,1268.31,0.02,276000.2,396536.11,3670461.3,Good,4,1,58.61,0.142,604,High
100235,31,Male,Married,5,Undergraduate,Salaried,32925.61,390270.77,Yes,311612.93,15879.91,0.4823,152930.19,97474.42,2861507.78,Good,0,1,71.95,0.2849,676,High
100236,31,Male,Married,1,Graduate,Salaried,144118.55,1725591.27,No,0.0,22496.91,0.1561,191137.52,80151.47,3424007.27,Poor,3,1,68.23,0.1824,637,High
100237,21,Male,Married,2,Graduate,Contract,,768597.8,Yes,418052.53,36998.69,0.5885,159966.91,121504.78,4185604.46,Good,0,2,57.18,0.6034,589,High
100238,36,Male,Single,1,Graduate,Salaried,100544.08,1238903.86,No,0.0,38478.36,0.3827,115040.57,116711.61,5094318.73,Average,2,0,72.34,0.4264,634,High
100239,27,Male,Married,1,Graduate,Contract,54256.16,622093.62,No,0.0,16233.43,0.2992,45114.29,29400.11,608854.31,Good,1,0,100.0,0.3909,727,Medium
100240,33,Female,Married,1,Graduate,Business,22455.24,269364.24,Yes,658960.1,8903.39,0.3965,213820.72,160375.31,1936691.39,Average,2,1,88.75,0.2515,671,High
100241,29,Male,Divorced,2,Undergraduate,Business,24531.29,291716.67,No,0.0,6946.12,0.2832,195601.8,221528.81,868243.52,Poor,7,1,87.04,0.6472,667,High
100242,37,Female,Married,2,Postgraduate,Salaried,40752.62,492641.85,Yes,271507.28,6786.75,0.1665,375701.92,203013.22,2139642.33,Good,3,0,100.0,0.3899,691,Medium
100243,21,Male,Married,0,Undergraduate,Self-employed,76486.87,932141.75,No,0.0,36732.06,0.4802,107628.36,109814.57,835295.91,Average,2,0,73.09,0.3266,661,High
100244,23,Female,Single,0,Graduate,Salaried,81963.26,979778.23,Yes,700115.14,40542.6,0.4946,611324.09,93121.8,1488761.26,Good,4,0,60.97,0.1577,731,High
100245,59,Male,Married,3,Postgraduate,Salaried,180120.88,2053674.49,No,0.0,10637.33,0.0591,2750956.24,1606087.8,3752642.88,Average,1,0,74.39,0.3294,712,Medium
100246,25,Female,Married,1,Undergraduate,Salaried,,764233.21,No,0.0,26713.57,0.4174,378695.9,233563.53,721556.63,Good,0,0,90.15,0.3067,722,High
100247,27,Male,Married,1,Graduate,Contract,61373.38,770006.45,No,0.0,24417.38,0.3978,54945.56,60758.98,2715090.34,Good,2,1,82.27,0.3306,669,High
100248,56,Male,Married,0,Graduate,Salaried,37941.51,434505.78,Yes,1619907.58,6893.59,0.1817,144360.77,116665.91,2677911.78,Good,0,0,83.08,0.2939,706,Medium
100249,67,Male,Married,2,Postgraduate,Business,107184.91,1354835.98,Yes,624255.08,23459.7,0.2189,46698.1,35682.58,2229932.19,Good,3,1,64.44,0.3471,699,High
100250,26,Male,Married,2,Postgraduate,Salaried,143874.88,1607895.15,No,0.0,51948.2,0.3611,43986.89,24656.2,3738605.51,Average,1,0,72.02,0.1286,714,High
100251,34,Male,Divorced,0,Graduate,Business,45883.35,554368.55,No,0.0,15777.09,0.3439,408100.83,264149.74,1023492.64,Poor,4,0,58.1,0.4189,635,High
100252,41,Male,Married,1,Undergraduate,Business,60676.07,709340.22,No,0.0,15542.74,0.2562,262909.54,186697.71,772742.96,Average,0,0,80.49,0.6575,623,High
100253,55,Female,Single,2,Graduate,Salaried,78551.23,940685.44,No,0.0,18102.24,0.2305,501478.5,225763.56,3357426.52,Poor,1,1,74.93,0.4625,637,High
100254,28,Male,Married,0,Undergraduate,Self-employed,41567.16,512729.3,Yes,430316.42,13157.17,0.3165,1995001.4,1336536.49,2598851.07,Good,4,2,87.4,0.203,694,High
100255,36,Male,Married,1,Undergraduate,Salaried,24395.71,303365.54,No,0.0,2511.52,0.1029,125898.16,83748.76,1594966.95,Good,2,0,71.17,0.2752,647,High
100256,46,Female,Single,0,Graduate,Salaried,70086.26,883037.21,Yes,140675.8,8057.41,0.115,404126.7,451663.13,3517785.22,Good,0,1,66.66,0.2335,667,High
100257,42,Female,Married,1,Graduate,Self-employed,88903.5,999306.26,Yes,44277.47,7715.27,0.0868,146527.5,161355.19,756837.12,Good,0,1,96.95,0.13,727,High
100258,34,Male,Single,2,Postgraduate,Business,38811.96,448746.21,No,0.0,4097.11,0.1056,236347.5,259090.62,6008248.84,Poor,0,0,60.52,0.433,633,High
100259,37,Male,Married,1,Graduate,Business,64253.44,752298.77,No,0.0,12231.93,0.1904,1740499.89,501725.09,803256.43,Average,0,0,95.06,0.2365,667,High
100260,24,Male,Married,1,Graduate,Business,201729.68,2344389.17,No,0.0,48081.34,0.2383,144247.37,143941.01,713631.48,Good,4,0,70.42,0.2471,780,Medium
100261,36,Male,Married,3,Postgraduate,Business,118966.95,1449839.13,No,0.0,31232.84,0.2625,281279.06,198455.55,1746169.3,Average,2,1,87.89,0.3466,726,High
100262,35,Male,Married,0,Undergraduate,Salaried,85564.89,1057946.64,No,0.0,15747.09,0.184,1375658.92,1495300.57,258719.43,Good,0,0,81.04,0.1346,759,Medium
100263,40,Female,Married,2,Graduate,Contract,48269.22,535352.34,No,0.0,17328.05,0.359,282555.13,188479.42,886645.84,Average,1,1,96.24,0.5603,663,High
100264,32,Female,Single,0,Postgraduate,Contract,91750.03,1051258.94,Yes,29485.67,33630.35,0.3665,236845.96,90710.27,1579122.34,Average,2,2,80.76,0.274,608,High
100265,43,Male,Single,1,Undergraduate,Salaried,26338.12,313465.93,No,0.0,13651.86,0.5183,411825.02,171363.38,464925.5,Good,5,0,99.18,0.1184,752,High
100266,48,Male,Married,1,Graduate,Contract,61353.77,734832.69,Yes,343119.64,36684.88,0.5979,1347687.82,370466.39,1611347.29,Good,0,0,100.0,0.4845,727,High
100267,40,Male,Divorced,0,Graduate,Contract,48614.48,619344.62,Yes,566654.84,12674.9,0.2607,418702.65,273701.36,1395225.95,Good,2,0,92.64,0.2243,674,High
100268,42,Male,Single,2,Graduate,Business,97967.99,1115769.38,Yes,129481.16,31142.04,0.3179,516602.01,292363.52,8165732.68,Average,1,0,78.01,0.1283,688,High
100269,39,Male,Single,0,Graduate,Business,19558.28,229195.73,No,0.0,6862.8,0.3509,271444.38,173745.64,4098021.16,Good,3,0,80.62,0.2541,707,High
100270,38,Male,Divorced,2,Graduate,Salaried,257928.36,3251351.94,No,0.0,74833.84,0.2901,161135.12,114195.78,2976672.39,Average,1,1,73.45,0.371,718,High
100271,31,Male,Single,0,Graduate,Salaried,50859.0,596674.59,No,0.0,5346.46,0.1051,362766.44,332258.72,637483.02,Average,0,0,53.22,0.3729,651,High
100272,41,Female,Divorced,1,Graduate,Salaried,157573.88,1942484.33,No,0.0,38457.6,0.2441,109094.27,39766.85,1039761.82,Good,3,0,74.96,0.2334,734,High
100273,37,Male,Married,1,Graduate,Salaried,96738.74,1136919.39,No,0.0,79414.31,0.8,206531.49,124780.51,5045936.44,Good,1,1,78.91,0.4655,644,High
100274,59,Male,Single,1,Graduate,Business,77527.5,918780.29,Yes,2150176.94,33461.51,0.4316,197749.98,180361.92,1960429.86,Good,1,0,74.44,0.163,689,High
100275,54,Male,Single,1,Graduate,Salaried,73975.42,906218.64,No,0.0,8728.67,0.118,823112.68,464480.81,2140414.89,Average,1,1,91.04,0.1337,697,Medium
100276,42,Male,Divorced,0,Postgraduate,Salaried,67679.77,801693.0,Yes,370081.26,21297.26,0.3147,150467.05,123696.88,2077202.36,Poor,3,0,58.54,0.1739,640,High
100277,30,Male,Single,1,Postgraduate,Salaried,49740.79,577985.75,Yes,488847.54,20196.16,0.406,713617.37,792346.29,1278784.72,Average,2,0,67.79,0.0295,764,High
100278,27,Male,Married,0,Postgraduate,Salaried,81885.01,1008273.51,No,0.0,24696.22,0.3016,251365.31,296043.75,2240400.36,Good,0,0,72.7,0.3743,726,High
100279,50,Male,Single,3,Graduate,Business,58108.58,670752.33,No,0.0,27837.16,0.4791,247799.68,142778.52,2026833.75,Good,3,1,50.44,0.3196,627,High
100280,41,Female,Married,3,Graduate,Business,87752.53,1082716.43,Yes,454159.74,31400.08,0.3578,818657.5,695107.55,611454.61,Good,0,3,59.84,0.1423,566,High
100281,43,Female,Married,1,Postgraduate,Salaried,81434.13,961500.98,Yes,481396.16,48309.29,0.5932,152861.59,81567.96,1277160.03,Poor,1,1,66.94,0.1239,659,High
100282,21,Male,Married,1,Undergraduate,Self-employed,52114.84,601235.59,Yes,611711.66,40988.07,0.7865,435706.75,280991.11,872598.3,Average,1,0,78.29,0.7196,651,High
100283,47,Male,Single,2,Postgraduate,Self-employed,49237.09,609602.14,Yes,681451.63,20180.36,0.4099,127088.32,58083.77,1400408.43,Average,2,0,100.0,0.6912,683,High
100284,43,Male,Married,2,Graduate,Self-employed,75251.52,885261.53,No,0.0,15638.6,0.2078,1575301.69,1548096.61,14280869.03,Good,3,0,100.0,0.4556,711,Medium
100285,27,Male,Married,1,Graduate,Salaried,81906.26,973154.29,Yes,193163.83,42158.2,0.5147,170169.89,122093.77,1644272.73,Good,1,1,75.33,0.6535,617,High
100286,33,Female,Single,0,Graduate,Salaried,49513.01,545845.65,Yes,2818924.87,11847.31,0.2393,784894.07,587028.35,9587883.63,Good,1,0,90.08,0.3055,678,High
100287,41,Male,Married,1,Undergraduate,Salaried,37320.59,425921.96,Yes,388956.99,8911.97,0.2388,138026.79,71166.9,824449.49,Good,2,0,72.23,0.6013,687,High
100288,39,Female,Married,0,Postgraduate,Business,74725.46,936358.33,No,0.0,13085.52,0.1751,534854.13,250137.08,1130730.85,Average,3,0,76.22,0.0936,695,High
100289,35,Female,Single,0,Graduate,Self-employed,78947.43,952616.48,Yes,660343.12,18220.55,0.2308,988294.13,993090.77,460093.15,Good,1,0,91.3,0.1429,728,Medium
100290,37,Male,Divorced,0,Graduate,Self-employed,69276.7,867813.7,Yes,482194.67,24484.13,0.3534,401774.37,384299.45,1380630.28,Good,1,1,84.55,0.0828,693,High
100291,35,Male,Married,2,Graduate,Self-employed,61705.35,736148.14,Yes,642511.46,27274.55,0.442,401998.76,247401.6,2892046.58,Good,0,1,73.86,0.25,631,High
100292,40,Male,Single,2,Postgraduate,Self-employed,100589.47,1208418.4,Yes,186253.03,26150.77,0.26,112144.94,125462.04,1037925.92,Good,3,0,99.48,0.1819,759,Medium
